left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,14855,4952,2021-01-07 23:40:00,2021-04-21 03:20:00,2021-04-21 03:50:00,2021-04-21 04:10:00,2021-05-25 13:20:00,2021-04-21 04:40:00,2021-05-25 13:50:00,0,0,,0,227c29f26e08b12144a3144f7b4e485ceef61eeffddfb8383055cdb14249180b,7fa06de8c38dda4d17b6b0cf6e9ef56c1df4e74c93e4a91c0e4cc3ac109ef25d
calibration,test,4952,9907,2021-04-21 04:10:00,2021-05-25 13:20:00,2021-05-25 13:50:00,2021-05-25 14:00:00,2021-08-02 09:00:00,2021-05-25 14:30:00,2021-08-02 09:30:00,0,0,,0,7fa06de8c38dda4d17b6b0cf6e9ef56c1df4e74c93e4a91c0e4cc3ac109ef25d,bac99d6be4cb79fe22304f53e75236e112bbd0869eb6fec15e881e232b076cc3
inner0_train,inner0_validation,4948,4949,2021-01-07 23:40:00,2021-02-11 08:10:00,2021-02-11 08:40:00,2021-02-11 08:50:00,2021-03-17 17:30:00,2021-02-11 09:20:00,2021-03-17 18:00:00,0,0,,0,fdb3d26c48df5c39e6763480535e204d2594b8749ab6df0a1371c11c4991afd2,249bb3d7f2b16be8c15ebb503c1a33019c0aed25686b3ca72cf4bf16dc16264d
inner1_train,inner1_validation,9897,4952,2021-01-07 23:40:00,2021-03-17 17:30:00,2021-03-17 18:00:00,2021-03-17 18:10:00,2021-04-21 03:20:00,2021-03-17 18:40:00,2021-04-21 03:50:00,0,0,,0,e4a2af2e86062f34ecc2da38f038c54771899f808d45a3482679b08ab9163cba,4439d1e24df439cf5dbec4b37090c9521460fad2488d498a7c821cf963a6daa2
